,x,y,z,pass
0,0.27586206896551724,0.7758620689655172,0.6666666666666666,False
1,0.7586206896551724,0.8103448275862069,0.6666666666666666,True
2,1.0,1.0,0.0,True
3,0.7241379310344828,0.5344827586206897,1.0,True
4,0.5172413793103449,0.38505747126436796,1.0,False
5,0.9310344827586207,0.42528735632183917,0.3333333333333333,True
6,0.5862068965517241,0.4137931034482759,0.0,True
7,0.3103448275862069,0.47126436781609204,0.3333333333333333,False
8,0.5517241379310345,0.649425287356322,0.6666666666666666,True
9,0.8275862068965517,0.9540229885057471,0.3333333333333333,False
10,1.0,1.0,1.0,False
11,0.3793103448275862,0.5517241379310347,0.0,False
12,0.9310344827586207,1.0,0.0,True
13,0.8275862068965517,0.47126436781609204,0.3333333333333333,False
14,0.8275862068965517,1.0,0.0,True
15,0.4482758620689655,0.67816091954023,0.6666666666666666,False
16,0.9655172413793104,0.9252873563218391,1.0,False
17,0.2413793103448276,0.1724137931034484,0.6666666666666666,False
18,1.0,0.8563218390804598,0.3333333333333333,False
19,0.5517241379310345,0.8908045977011495,0.0,True
20,0.4827586206896552,0.5229885057471264,0.6666666666666666,False
21,0.7586206896551724,0.7873563218390804,0.3333333333333333,True
22,0.6551724137931034,0.3218390804597701,1.0,False
23,0.7931034482758621,0.5344827586206897,1.0,False
24,0.9310344827586207,0.6264367816091955,0.3333333333333333,True
25,1.0,0.8045977011494254,0.0,True
26,0.6896551724137931,0.7758620689655172,0.0,True
27,0.5172413793103449,0.8505747126436783,1.0,True
28,0.9655172413793104,0.5517241379310347,0.3333333333333333,True
29,0.5172413793103449,0.5919540229885059,0.0,False
30,0.5517241379310345,0.8735632183908045,1.0,False
31,0.9310344827586207,0.6264367816091955,0.6666666666666666,False
32,0.6551724137931034,0.6551724137931034,0.6666666666666666,False
33,1.0,1.0,0.6666666666666666,True
34,0.2413793103448276,0.5057471264367818,0.0,False
35,0.3103448275862069,0.45402298850574707,0.3333333333333333,False
36,0.6206896551724138,0.5689655172413793,0.0,False
37,0.5172413793103449,0.36781609195402304,0.6666666666666666,False
38,0.4827586206896552,0.5,0.3333333333333333,True
39,0.5172413793103449,0.24137931034482776,0.6666666666666666,True
40,0.5862068965517241,0.09195402298850582,0.3333333333333333,False
41,0.6206896551724138,0.6091954022988505,0.3333333333333333,True
42,0.6551724137931034,0.5114942528735632,0.3333333333333333,True
43,0.4827586206896552,0.6034482758620691,0.6666666666666666,False
44,0.8275862068965517,0.39080459770114945,0.3333333333333333,False
45,0.41379310344827586,0.6839080459770116,0.6666666666666666,True
46,0.6206896551724138,0.6896551724137931,0.3333333333333333,True
47,0.4827586206896552,0.4080459770114944,1.0,False
48,0.3793103448275862,0.1264367816091955,1.0,False
49,0.3103448275862069,0.6264367816091955,0.6666666666666666,False
50,0.7241379310344828,0.9195402298850575,0.6666666666666666,False
51,0.3793103448275862,0.5,1.0,False
52,0.896551724137931,0.6379310344827587,1.0,False
53,0.7931034482758621,0.5804597701149425,0.3333333333333333,True
54,0.7586206896551724,0.6206896551724138,0.6666666666666666,False
55,0.896551724137931,1.0,0.6666666666666666,True
56,0.5862068965517241,0.5344827586206897,0.6666666666666666,False
57,0.27586206896551724,0.39080459770114945,0.6666666666666666,False
58,0.3103448275862069,0.7988505747126436,0.3333333333333333,False
59,0.6551724137931034,0.3218390804597701,1.0,False
60,0.6896551724137931,0.5287356321839082,0.3333333333333333,True
61,0.5862068965517241,0.6091954022988505,1.0,False
62,0.7241379310344828,0.8103448275862069,0.6666666666666666,False
63,0.7931034482758621,0.9137931034482759,0.6666666666666666,True
64,0.6206896551724138,1.0,0.6666666666666666,False
65,0.6551724137931034,0.7643678160919539,0.3333333333333333,False
66,0.896551724137931,0.7816091954022989,1.0,False
67,0.6896551724137931,0.5977011494252873,0.0,False
68,0.6206896551724138,0.82183908045977,0.0,False
69,1.0,0.8448275862068966,0.0,False
70,0.7241379310344828,1.0,0.6666666666666666,False
71,0.13793103448275862,0.37931034482758624,1.0,False
72,0.4482758620689655,0.649425287356322,1.0,False
73,0.6206896551724138,1.0,0.3333333333333333,False
74,0.8620689655172413,0.6839080459770116,1.0,False
75,0.8620689655172413,1.0,0.6666666666666666,False
76,0.5862068965517241,0.632183908045977,0.6666666666666666,False
77,1.0,1.0,0.6666666666666666,True
78,0.5517241379310345,0.4942528735632185,0.0,False
79,0.6896551724137931,1.0,0.0,True
80,0.8275862068965517,0.36781609195402304,1.0,False
81,0.6896551724137931,0.46551724137931033,0.3333333333333333,False
82,0.4827586206896552,0.2586206896551725,0.3333333333333333,False
83,0.27586206896551724,0.37356321839080475,1.0,False
84,0.4827586206896552,0.7701149425287357,0.6666666666666666,True
85,0.5172413793103449,0.4137931034482759,0.3333333333333333,False
86,0.6551724137931034,0.6091954022988505,0.3333333333333333,False
87,0.6551724137931034,0.7011494252873564,0.3333333333333333,False
88,0.8275862068965517,0.5862068965517241,0.0,False
89,0.7586206896551724,1.0,0.3333333333333333,True
90,0.8275862068965517,0.9022988505747127,0.3333333333333333,False
91,0.8620689655172413,0.7931034482758622,0.0,True
92,1.0,0.9425287356321839,0.3333333333333333,False
93,0.6206896551724138,0.38505747126436796,0.3333333333333333,False
94,0.7586206896551724,0.67816091954023,0.3333333333333333,True
95,0.7586206896551724,0.6149425287356323,0.3333333333333333,False
96,0.7241379310344828,0.7241379310344828,1.0,False
97,0.4482758620689655,0.7528735632183907,0.3333333333333333,False
98,0.8275862068965517,0.3563218390804598,0.3333333333333333,False
99,0.3103448275862069,0.6034482758620691,0.6666666666666666,False
100,0.20689655172413793,0.5114942528735632,0.6666666666666666,False
101,0.6206896551724138,0.7528735632183907,0.6666666666666666,False
102,0.27586206896551724,0.6149425287356323,1.0,False
103,0.5517241379310345,0.9655172413793103,0.6666666666666666,False
104,0.7586206896551724,0.971264367816092,0.3333333333333333,True
105,0.896551724137931,0.4080459770114944,0.3333333333333333,True
106,0.8275862068965517,0.7471264367816093,0.0,True
107,0.4482758620689655,0.5,0.3333333333333333,False
108,0.3103448275862069,0.38505747126436796,0.6666666666666666,False
109,0.4482758620689655,0.6839080459770116,0.3333333333333333,False
110,0.7931034482758621,0.47126436781609204,1.0,False
111,0.3448275862068966,0.6609195402298852,1.0,False
112,0.2413793103448276,0.42528735632183917,0.6666666666666666,False
113,0.6551724137931034,0.5517241379310347,0.0,False
114,0.8620689655172413,0.9080459770114941,0.6666666666666666,False
115,0.6896551724137931,0.9942528735632186,0.6666666666666666,False
116,0.3793103448275862,0.6839080459770116,0.3333333333333333,True
117,0.8275862068965517,0.839080459770115,0.3333333333333333,False
118,1.0,0.8275862068965518,0.0,True
119,0.20689655172413793,0.37931034482758624,0.6666666666666666,False
120,0.5172413793103449,0.8505747126436783,0.3333333333333333,True
121,0.4482758620689655,0.23563218390804602,0.3333333333333333,True
122,0.5172413793103449,0.3390804597701151,0.6666666666666666,False
123,0.4827586206896552,0.4137931034482759,0.6666666666666666,False
124,0.8620689655172413,0.9310344827586207,0.6666666666666666,False
125,0.5517241379310345,0.6436781609195402,1.0,False
126,0.6551724137931034,0.7356321839080461,0.0,True
127,0.896551724137931,0.8505747126436783,1.0,False
128,0.5517241379310345,0.5344827586206897,0.3333333333333333,False
129,0.41379310344827586,0.5114942528735632,1.0,False
130,0.6896551724137931,0.5229885057471264,0.3333333333333333,True
131,0.7241379310344828,0.3045977011494254,0.3333333333333333,False
132,0.6206896551724138,0.6551724137931034,0.3333333333333333,False
133,0.4827586206896552,0.47126436781609204,0.6666666666666666,False
134,0.5862068965517241,0.3965517241379312,0.3333333333333333,False
135,0.4827586206896552,0.7528735632183907,0.6666666666666666,False
136,0.5862068965517241,0.6149425287356323,1.0,False
137,0.8275862068965517,1.0,0.6666666666666666,False
138,0.6896551724137931,0.6551724137931034,0.3333333333333333,False
139,0.6551724137931034,0.7586206896551725,0.0,True
140,0.7241379310344828,0.9597701149425288,0.3333333333333333,False
141,0.8275862068965517,0.7241379310344828,1.0,True
142,0.6896551724137931,0.9655172413793103,1.0,False
